1355,tories attack burglar  u-turns  tory leader michael howard has accused tony blair of performing u-turns over rules on using force against burglars.  the government has ruled out amending the present law  which allows  reasonable force  in self defence. mr howard branded the decision unacceptable  saying:  it is not householders who should be frightened  it s the burglars.  home secretary charles clarke said ministers had kept to their pledge to review the law.  metropolitan police commissioner sir john stevens last month backed a tory attempt to change the law so only householders using  grossly disproportionate  force could be prosecuted. the pressure prompted the prime minister to say the police and crown prosecution service would be consulted as part of a review of the law. he told mps:  if we get the right response from those people  we will  of course  support a change in the law.  instead  the government has decided no change is needed but there will be a publicity campaign so people are clear they are entitled to defend themselves. on thursday  mr howard told bbc radio 4 s today programme mr blair had initially refused the law change  then had come round to the idea and was now backtracking again. he said:  we ve had three policy positions in three months and two u-turns.  it s not surprising gordon brown told him:  there s nothing you could say to me now that i could ever believe.    mr howard said the  grossly disproportionate  test matched the hurdle ministers had introduced for civil cases where burglars where claimed compensation from householders. the issue entered the public spotlight when norfolk farmer tony martin was jailed for shooting dead a 16-year-old burglar in 1999 as he ran away from the farm. but the home secretary said mr howard was wrong to say the law was biased in favour of burglars. the barrister who had represented mr martin had said the rules were  weighted overwhelmingly  in favour of the householder  said mr clarke. he said:  the problem is there has not been enough understanding of it - that was the point sir john stevens was making and the prime minister was making.  the new guidance would help ensure clarity on the issue  added mr clarke. the director of public prosecutions  ken macdonald  says only 11 householders or occupiers of business premises have been prosecuted in the last 15 years. those cases included a warehouse manager who had waited for a burglar  tied him up  beat him and set him alight  he said. tory mp patrick mercer s private member s bill to change the law received a first reading in parliament on wednesday and goes to a full debate next month.,politics
1360,howard taunts blair over splits tony blair s feud with gordon brown is damaging the way the uk is governed  tory leader michael howard has claimed in a heated prime minister s questions.  mr howard asked:  how can they fight crime when they are fighting each other   that question was later unveiled as the headline for new tory campaign posters. but mr blair dismissed the talk of splits and said people s priorities at the next elections would be on the economic successes achieved by labour.  he can stick up whatever he likes on billboards about something in a book but what the public will concentrate on are the low mortgages  low inflation  low unemployment that we delivered and that he failed to   he said. the chancellor is currently on a high-profile tour of africa to highlight new anti-poverty plans. but before doing so  he insisted he still trusted mr blair  despite claims to the contrary in a new book.  brown s britain  by robert peston  says there is mutual animosity between the two men. it claims mr blair said in november 2003 he would stand down as prime minister before the next election. but he went back on his pledge after support from cabinet allies and suspicion that mr brown was manoeuvring against him  it says.  mr peston s book claimed that mr brown told mr blair:  there is nothing you could ever say to me now that i could ever believe.  mr blair directly denied that quote on wednesday. he again insisted there could be no deals about the premiership but twice declined directly to say whether or not he had offered to quit.  the tory leader countered that such agreements had been struck twice at dinners with the chancellor. he declared:  he is the deals on meals prime minister. no wonder the chancellor is not a happy eater.  he continued:  how can there be discipline in schools when there is no discipline in government  how can they clean up our hospitals when they don t clean up their act   mr blair said he would not respond to  tittle tattle in books  and promised to hail labour s record on the economy  waiting lists and law and order  from now until polling day . later at their poster launch tory co-chairman liam fox said his party would exploit opportunities to show how  juvenile  the prime minister and chancellor were.  labour staged a show of unity at its own poster launch on tuesday  where mr brown was joined by alan milburn  who mr blair controversially put in charge of election planning in place of the chancellor. but liberal democrat leader charles kennedy told bbc news:  the government is clearly split at the top. this kind of cosmetic exercise does not persuade anybody.  later this week mr blair is expected to outline the direction of his party s next election manifesto. the prime minister and chancellor faced backbench discontent at monday s meeting of the parliamentary labour party over claims made mr peston s book.,politics
1368,howard denies split over id cards michael howard has denied his shadow cabinet was split over its decision to back controversial labour plans to introduce id cards.  the tory leader said his front bench team had reached a  collective view  after holding a  good discussion   but admitted it was  not an easy issue . he had decided to support the plans as the police said they would help fight terror  crime and illegal immigration. the lib dems have pledged to oppose the bill when it is debated next monday.  tory sources say senior party figures had argued vociferously against the id card scheme. among those reported to have serious reservations over the strategy were senior shadow cabinet members david davis  oliver letwin and tim yeo. but mr howard denied mr yeo  his transport and environment spokesman  said the plans  stink . he also said he was confident shadow home secretary mr davis would  set out the position very clearly  when he stands up to debate the matter next week. mr howard said the police had said id cards could  help them foil a terror bomb plot in which people could lose their lives . he added:  when the police say that you have to take them seriously .  he acknowledged there were  good libertarian arguments  against the cards  but said the shadow cabinet had weighed up all the  conflicting interests  before reaching its decision.  i don t pretend that it is an easy decision but at the end of the day a decision has to be taken.  he also denied he was afraid of looking  soft  on the issue  compared to labour. the conservatives announced their support for the government plans on monday evening.  sources within the party told the bbc mr howard had always been in favour of id cards  and tried to introduce them when he was home secretary. but the tories insisted they would hold ministers to account over the precise purpose of the scheme.  they said they would also press labour over whether objectives could be met and whether the home office would be able to deliver them. and they pledged to assess the cost effectiveness of id cards and whether people s privacy would be properly protected.  it is important to remember that this bill will take a decade to come into full effect   a spokesman said. lib dem home affairs spokesman mark oaten has branded the id scheme a waste of money and  deeply flawed . he said:  this has all the signs of michael howard overruling colleagues  concerns over id cards.   the chairman of the bar council  guy mansfield qc warned there was a real risk that people on the  margins of society  would be driven into the hands of extremists.  what is going to happen to young asian men when there has been a bomb gone off somewhere  they are going to be stopped. if they haven t [id cards] they are going to be detained.  tory ex-minister douglas hogg said he opposed the plans for id cards branding them a  regressive  step which would intrude into the lives of ordinary citizens without any counterbalancing benefits. he predicted ultimately carrying the cards would become compulsory and that would lead to large numbers of britain s ethnic minorities being stopped by police.,politics
1369,no uk apology  for colonial past the days of britain having to apologise for its colonial past are over  gordon brown has said.  the chancellor  speaking during a week-long tour of africa  said it was time to talk about enduring british values of liberty and tolerance. mr brown has signed a debt relief deal with tanzania which could cost the uk £1 billion. south african president thabo mbeki has attacked british imperialists  saying they treated africans like savages. mr brown said that missionairies had come to africa because of their sense of duty. he added that the history of internationalism and enterprise had given britain a greater global reach than any other country. bbc political correspondent mark mardell said britishness had long been a theme of the chancellor s but  never before has he been so outspoken in defending britain s past history .  the uk has pledged to pay 10% of the developing world s foreign debt bill in an attempt to fight poverty. on top of the relief deal with tanzania mr brown said the uk would make similar offers to 70 poorer nations around the world. under the plan - which could cost the uk £1bn - countries must spend the cash saved on health  education and welfare.  we make this offer unilaterally but we are now asking other countries to join us   the chancellor said. mr brown  on a week-long tour of africa  spent two days in tanzania before heading on friday evening to mozambique  a country where more than half of the 17-million population lives below the poverty line.  there he is expected to strike a similar debt relief pact. the chancellor said he hoped other g8 and european countries would follow suit. the uk has already cancelled its bilateral debts - money the uk alone is owed - with the world s poorest nations including tanzania. former international development secretary clare short questioned the effectiveness of debt relief as a means of tackling poverty.,politics
1372,concerns at school diploma plan final appeals are being made for the government not to ditch the reform plan for england s secondary schools put forward by the tomlinson report.  the government s response to the plan for a four-tier diploma to replace all existing 14-19 qualifications is expected next week. some are worried it could be scuppered if  as tony blair and ruth kelly have suggested  gcses and a-levels stay. sir mike tomlinson himself was briefed only this week. he is said to be feeling more comfortable about what the government is likely to say than if he had read only what was in newspapers in the earlier part of the week. but the government was said to be still rewriting its response on friday.  it will be a tragedy if the government comes through with a half-hearted response   said the chairman of the commons education select committee  labour mp barry sheerman.  his main concern was the reports that there would be a diploma - but only to replace existing vocational qualifications.  we must tackle head-on the structural mess that is our secondary education system   he wrote in the times educational supplement.  it is not the case that the academic stream in secondary is fine while the vocational route is desperately weak.  the qualifications and curriculum authority (qca) has also told the government not to  compromise . the qca said the potential  step-change in participation and attainment  lay in the integrity of the whole diploma.  any partial implementation of the proposals would  in our view  compromise that integrity   said its chairman  sir anthony greener. it is a sign of the qca s concern that its advice went to ministers last december but was publicised only recently. but people understand that a white paper response is government policy and has to command wider ministerial support than if it were coming only from the department for education and skills. they may be content if it does not  close too many doors  in writing - whatever spin is put on it.  the chief inspector of schools  david bell  also said recently that gcses and a-levels should go.  one of the reasons why i m so strongly in favour of these terms disappearing over time is that it s good for the symbols of change to be seen right across the system   he said.  if we don t say this is a sea-change in education  we will miss a great opportunity.  universities and head teachers in both the independent and state sectors have also backed the tomlinson proposals  which include having higher grades at advanced level to differentiate between the brightest students. a note of concern has been expressed repeatedly by the employers  organisation  the cbi  which complains of a lack of skills. in an attempt to address this  the tomlinson plan is for tests in  functional  maths and literacy - decidedly not gcses. it has been suggested the government will take steps of some sort to meet firms  concerns on this score. another dissenter is sir mike tomlinson s predecessor as chief schools inspector  professor chris woodhead  who has said there is no need for such a  massive upheaval . the conservative party has put forward plans to revert to a system of having only the brightest percentage of students each year getting the top a-level grade  no matter how well the others have done.,politics
1386,new drink limit  would cut toll  more lives than previously thought could be saved by cutting drink-drive limits by a third  a report says.  university college london research claims cutting the limit from 80mg of alcohol per 100ml of blood to 50mg would save 65 lives a year. the findings are being published by the parliamentary advisory council for transport safety as mps are due to vote on the government s road safety bill. the bill includes changes to speeding fines but not to the drink-drive limit. the research  carried out by transport expert professor richard allsop  says cutting the limit would also lead to 230 fewer serious injuries on the uk s roads compared with 2003. he estimates that this would save the country £119m a year.  a previous estimate  contained in a 1998 department of transport document  suggested such a move could save 50 lives a year. the findings are based on the assumption that drivers who currently keep below the legal limit would continue to do so were it to be lowered and that those who tend to exceed the limit slightly would also lower their drinking. professor allsop said:  reducing the limit from 80mg to 50mg can be expected to save around 65 lives a year or around half of those who die in accidents where the driver s bac [blood alcohol content] is within 30mg of the current limit.  only about one in 50 of those driving during weekend evenings and nights will need to moderate their drinking to achieve this and fewer still at other times.   ministers do not support a lower limit  saying it is not clear it would have a major impact on drink drive casualties. they believe educating drivers is more important. the aa motoring trust said it was not sure what affect dropping the limit would have on drivers  attitudes to drink-driving. road safety head andrew howard said:  it remains to be seen whether the social disapproval of the drinking driver will stay at the current rate if the alcohol limit is cut.   parliamentarians need to consider this carefully. britons police themselves by consensus much more effectively than they do by weight of enforcement alone.  liberal democrat transport spokesman john thurso said drink-driving remained a  major killer   with figures showing a worrying rise in the number of accidents involving drivers who had been drinking. he said there had been a 29% drop in the number of drivers being breathalysed since 1997  which he said the government needed to address if it wanted to reduce the danger caused by drink-driving. the road safety bill  which gets its second reading on tuesday  would allow the results of roadside breath tests to be used in court - currently a blood test is needed. it also includes plans for a staggered speeding fines and points system  penalising drivers who exceed limits by a wide margin more than those who are caught going just over. these have been criticised by road safety campaigners  including labour backbencher gwyneth dunwoody  who says it will reduce the incentive for drivers to stay within the limits in residential areas  leading to more road casualties. in an article for the times newspaper  ms dunwoody  who chairs the transport select committee  says:  slight increases to low car speeds increase hugely the risks to pedestrians and cyclists.  it is quite simple: if you hit someone at 30mph  they have a 50 per cent chance of survival. if you are going at 40mph  nine times out of ten they will die.,politics
1390,hewitt decries  career sexism  plans to extend paid maternity leave beyond six months should be prominent in labour s election manifesto  the trade and industry secretary has said.  patricia hewitt said the cost of the proposals was being evaluated  but it was an  increasingly high priority  and a  shared goal across government . ms hewitt was speaking at a gender and productivity seminar organised by the equal opportunities commission (eoc). mothers can currently take up to six months  paid leave - and six unpaid. ms hewitt told the seminar:  clearly  one of the things we need to do in the future is to extend the period of payment for maternity leave beyond the first six months into the second six months.  we are looking at how quickly we can do that  because obviously there are cost implications because the taxpayer reimburses the employers for the cost of that.   ms hewitt also announced a new drive to help women who want to work in male dominated sectors  saying sexism at work was still preventing women reaching their full potential. plans include funding for universities to help female science and engineering graduates find jobs and  taster courses  for men and women in non-traditional jobs. women in full-time work earn 19% less than men  according to the equal opportunities commission (eoc).  the minister told delegates that getting rid of  career sexism  was vital to closing the gender pay gap.   career sexism limits opportunities for women of all ages and prevents them from achieving their full potential.  it is simply wrong to assume someone cannot do a job on the grounds of their sex   she said. earlier  she told bbc radio 4 s today programme:  what we are talking about here is the fact that about six out of 20 women work in jobs that are low-paid and typically dominated by women  so we have got very segregated employment.  unfortunately  in some cases  this reflects very old-fashioned and stereotypical ideas about the appropriate jobs for women  or indeed for men.  career sexism is about saying that engineering  for instance  where only 10% of employees are women  is really a male-dominated industry. construction is even worse.  but it is also about saying childcare jobs are really there for women and not suitable for men. career sexism goes both ways.   she added that while progress had been made  there was still a gap in pay figures.  the average woman working full-time is being paid about 80p for every pound a man is earning. for women working part-time it is 60p.  the department for trade and industry will also provide funding to help a new pay experts panel run by the tuc.  it has been set up to advise hundreds of companies on equal wage policies. research conducted by the eoc last year revealed that many britons believe the pay gap between men and women is the result of  natural differences  between the sexes. women hold less than 10% of the top positions in ftse 100 companies  the police  the judiciary and trade unions  according to their figures. and retired women have just over half the income of their male counterparts on average.,politics
1391,labour s cunningham to stand down veteran labour mp and former cabinet minister jack cunningham has said he will stand down at the next election.  one of the few blair-era ministers to serve under jim callaghan  he was given the agriculture portfolio when labour regained power in 1997. mr cunningham went on to become tony blair s  cabinet enforcer . he has represented the constituency now known as copeland since 1970. mr blair said he was a  huge figure  in labour and a  valued  personal friend .  during labour s long period in opposition  mr cunningham held a number of shadow roles including foreign affairs  the environment and as trade spokesman. as agriculture minister he caused controversy when he decided to ban beef on the bone in the wake of fears over bse. he quit the government in 1999 and in recent years has served as the chairman of the all-party committee on lords reform and has been a loyal supporter of the government from the backbenches.,politics
1398,parties warned over  grey vote  political parties cannot afford to take older uk voters for granted in the coming election  says age concern.  a survey for the charity suggests 69% of over-55s say they always vote in a general election compared with just 17% of 18 to 24 year olds. charity boss gordon lishman said if a  decisive blow  was struck at the election it would be by older voters who could be relied on to turn out. a total of 3 028 adults aged 18 or over were interviewed for the study. mr lishman urged the next government to boost state pension.  he also called for measures to combat ageism and build effective public services to  support us all in an ageing society .  older people want to see manifesto commitments that will make a difference to their lives   mr lishman said.  political parties must wake up to the fact that unless they address the demands and concerns of older people they will not keep or attract their vote.  in the survey carried out by icm research  14% of people aged between 18 and 34 said they never voted in general elections. among the over-65s  70% said they would be certain to vote in an immediate election  compared with 39% of people under 55. age concern says the over-55s are  united around  key areas of policy they want the government to focus on. for 57%  pensions and the nhs were key issues  while the economy was important for a third  and tax was a crucial area for 25%.  the report was welcomed by conservative shadow pensions secretary david willetts.  the pensioners  voice must certainly be heard in the next election as they have never fitted into blair s cool britannia   he said.  labour s continued refusal to admit the true extent of the pensions crisis will be one of the monumental failures of this government.  he pointed to tory plans to increase the basic state pension to reduce means testing  strengthen company pensions and encourage savings. a liberal democrat spokesman said the party took the issues raised in the report very seriously. he highlighted the party s promises to raise the basic state pension  provide free long-term care for the elderly and replace council tax  seen as a particular problem for pensioners on fixed incomes. labour has said it wants to use savings reforms to incapacity benefit to improve the basic state pension and has set up a review of the council tax system.,politics
1410,tsunami debt deal to be announced chancellor gordon brown has said he hopes to announce a deal to suspend debt interest repayments by tsunami-hit nations later on friday.  the agreement by the g8 group of wealthy nations would save affected countries £3bn pounds a year  he said. the deal is thought to have been hammered out on thursday night after japan  one of the biggest creditor nations  finally signed up to it. mr brown first proposed the idea earlier this week.  g8 ministers are also believed to have agreed to instruct the world bank and the international monetary fund to complete a country by country analysis of the reconstruction problems faced by all states hit by the disaster. mr brown has been locked in talks with finance ministers of the g8  which britain now chairs. germany also proposed a freeze and canada has begun its own moratorium. the expected deal comes as foreign secretary jack straw said the number of britons dead or missing in the disaster have reached 440.,politics
1427,crisis  ahead in social sciences  a national body designed to tackle skills shortages in key subjects should be set up  a committee of mps has said.  there was an  absolute crisis  in the recruitment of statisticians and other social science experts  the commons science and technology committee added.  major problems  are expected over the next 10 years as the social science workforce continues to age  it said. the committee was reporting on the work  strategy and spending plans of the economic social research council.  the council aims to promote and support strategic research for social science postgraduates and provide social scientists to meet the needs of the country. it also liaises with the government and industry over their social science needs. in its report on the council s work the committee said:  we are deeply concerned by the skills shortages afflicting  in particular  the qualitative branches of social sciences. this mirrored previous concerns the committee had expressed on shortages in the fields of maths and chemistry  it said.  it is hard to see how significant progress towards rectifying these shortages can be made through the deployment of economic and social research council s limited resources.  if the government is serious about addressing skills shortages in key subjects it needs to find a more effective mechanism to achieve this.  a national  strategic capabilities fund  to address shortages in key areas should be set up in response  the committee added.,politics
1441,nat insurance to rise  say tories national insurance will be raised if labour wins the next election  tory leader michael howard has claimed.  tony blair has said he does not want higher tax rates for top earners but on wednesday said other tax promises would be left to labour s manifesto. prime minister s questions also saw mr blair predict that new plans would probably cut net immigration. he attacked tory plans to process asylum claims abroad - but mr howard said labour had proposed the idea too.  the commons questions session again saw the leaders of the two biggest parties shape up for the forthcoming election campaign. the tories have promised £4bn in tax cuts but have yet to say where they will fall. mr howard pointed to the institute for fiscal studies  predictions that labour will need to increase taxes to cover an £11bn gap in its spending plans. he accused ministers of wasting money on unsuccessful attempts to curb bad behaviour and truancy in schools and on slow asylum processing. it was no good mr blair claiming tax pledges were being left to the manifesto as he had given one to mps on tuesday about the top rate of income tax  argued mr howard. pointing to national insurance  he added:  everyone knows tax will go up under labour: isn t it now clear which tax it would be    mr blair instead hailed labour s achievement in using a strong economy to invest in public services.  when we have money not only going into extra teachers and nurses but equipment in schools and hospitals  that money is not wasted   he said. on the tax questions  he added:  we will make commitments on tax at the time of the manifesto.  home secretary charles clarke this week published plans for a new points system for economic migrants  with only high-skilled workers allowed into the uk from outside the european union.  mr blair said abuses would be weeded out and chain migration  where families automatically get the right to settle with immigrant workers  would end. that would probably create a fall in the migrant numbers  he said. the prime minister ridiculed the tory plans for asylum quotas and for processing all asylum claims overseas. he challenged the tories on which country would house their processing centres - what he called a  fantasy island . mr howard read from a letter about the government s own plans at the european council of ministers for processing asylum seekers outside the eu. but mr blair said:  all the other countries could not agree on the way forward  nor could the un.,politics
1444,petrol duties frozen  brown says chancellor gordon brown has announced a freeze on fuel duty in his pre-budget speech to the commons on thursday.  mr brown told the house that government policy is to raise fuel duty at least in line with inflation each year to fulfil environmental commitments. but this financial year  because of  volatility in the oil market   he said the duty would be frozen. during 2000 many motorists campaigned against the rises but environmentalists believe less duty means more pollution. he said:  it is our policy that each year fuel duties should rise at least in line with inflation as we seek to meet our targets for reducing polluting emmissions and fund our public services.  but this financial year because of the sustained volatility in the oil market i propose to match the freeze in car vehicle licence duty with a continuation on the freeze on the main road fuel duties.   the rac welcomed the news  calling it an  early christmas present  for motorists. but the organisation urged drivers to continue to shop around to get the best price for petrol. environmental group transport 2000 said the freeze sends the wrong message to motorists.  we are concerned that although britain leads the world in rhetoric about climate change it often fails in practical action   said a spokesman. in 2000 the people s fuel lobby caused chaos by blocking roads with slow-moving convoys after mr brown threatened to raise fuel taxes. the chancellor did not raise duty that year  but despite threats of more protests in 2003  he added 1.28p per litre.,politics
1446,kennedy criticises  unfair  taxes gordon brown has failed to tackle the  fundamental unfairness  in the tax system in his ninth budget  charles kennedy has said.  how was it right that the poorest 20% of society were still paying more as a proportion of their income than the richest 20%  the lib dem leader asked. the new £200 council tax rebate for pensioners did nothing to fix the  unfair tax   he added. the government could not go on  patching up  the system  he added. speaking in the commons after mr brown had delivered what is widely thought to be the last budget before the general election  mr kennedy acknowledged that the uk was one of the most successful economies in the world.  but he criticised both the chancellor and the tories for failing to address the  ticking bomb  of council tax revaluation. he said the recent experience of wales indicated seven million households in england would pay significantly more after revaluation. the chancellor s announcement that he was to offer a £200 council tax rebate paid by pensioner households was merely a  sticking plaster  to a much bigger problem. the lib dem plan for a local income tax would benefit the typical household by more than £450 a year  with half of all pensioners paying no local tax and about three million being better off.  on pensions  mr kennedy said it was a  scandal  that the system discriminated against women who had missed making national insurance payments when they were having children. he said a residency criteria would end  at a stroke this fundamental iniquity . mr kennedy added his party s priorities of free long-term care for the elderly  abolishing top-up fees and replacing the council tax would be funded by charging 50% income tax to those earning more than £100 000 per annum. he contrasted his approach with mr brown s pledge in 2001 not to increase income tax. the chancellor went on to put up national insurance contributions after the election.  for most individuals  most families  most households  it adds up to exactly the same thing   said mr kennedy.  and they wonder why people get cynical about their politicians when they give one impression before an election and do exactly the opposite after that election.,politics
1451,boateng to step down at election paul boateng  chief secretary to the treasury  is to step down as a labour mp at the forthcoming general election.  mr boateng  53  is to become the uk s high commissioner to south africa. he was the uk s first black cabinet minister when appointed to his post in 2002  promoted from the home office  where he had been prisons minister. mr boateng served on the greater london council before being elected to parliament in 1987  declaring  today brent south  tomorrow soweto . he will succeed the previous high commissioner  ann grant  shortly after the next election  which is widely expected to be held on 5 may. the appointment is dependent on labour s re-election.  prime minister tony blair said:  paul has been both a valued colleague and a trusted friend for many years.  he has made an immense contribution to public life in britain and i am delighted that he has agreed to continue that service to the people of britain by acting as their representative in south africa.  chancellor gordon brown said:  over the past eight years paul s contribution to the treasury and the government has been exceptional - and it has been my privilege to have worked closely with him closely at the treasury.  i congratulate paul on his new appointment.  he has displayed huge dedication to the cause of african development for many years and it is fitting that  in this year of challenge and opportunity for the african continent  paul has been given such a pivotal role in our fight against poverty and injustice.  i look forward to continuing to work with paul on this vital agenda.   mr boateng said:  i am honoured to be asked to take on this role  especially as it comes at such an integral time for our relationship with south africa and the african continent.  there shall be many new challenges and opportunities ahead and i look forward to embracing them with great anticipation.  asked if he was appointed as the result of a  fair and open  competition  he replied:  i have been appointed as a result of a process that s been used before by labour and conservative governments to appoint people of all parties who have relevant experience.  mr boateng also laughed off suggestions that his re-election in brent south seat had been in danger saying it was  one of the safest labour seats in the country . shadow foreign secretary michael ancram said that  if in government  he would refuse to approve either mr boateng s appointment or that of ex-cabinet minister helen liddell as high commissioner to australia.  mr blair s appointment of paul boateng is the latest example of a worrying trend of failed tony s cronies being appointed to senior diplomatic posts   he said.,politics
1466,parties  plans for council tax anger at council tax rises spilled over into mass protests in 2003  when the average english bill rose 12.9%.  pensioners  protests spread - some marched  others simply refused to pay the increase. some  such as 83-year-old elizabeth winkfield  said they would rather go to jail. the audit commission found the whole local government finance system was  fundamentally flawed  and all three of the main parties have said the system has to change.  labour says it wants to retain the property-based tax but reform it to make it fairer and says there is scope for councils to become more efficient. they say they are already helping pensioners with council tax bills  with a £100 lump sum for the over-70s and last year the government capped some local councils  budgets to keep demands down. deputy prime minister john prescott has said the current system is not sustainable in the long term and said there would be  radical reform . the party says this year s increases will be the lowest in a decade. a report last year looked at increasing the number of council tax bands and other forms of local taxation  such as reformed business rates  although no decisions have been made. an independent inquiry into its findings  the lyons review  is due to report back at the end of 2005.  the tories have promised a reduction on bills for pensioners  who they say have been hardest hit by year-on-year increases in council tax. they say they can save £4bn on  government waste   of which £1.3bn could be used to cut pensioners  bills by an average of £340. it would not be means tested  say the tories  because that would create more bureaucracy and could discourage people from saving for their retirement. instead households where council tax payers are over 65 would get a rebate covering half their bill  up to a maximum of £500. the tories also say they are suspicious about any proposals to revalue homes - currently graded according to their value in 1991 - because they believe seven million of homes could move up a band.  the liberal democrats want to do away with the council tax altogether and switch to a local income tax of the kind seen in the usa  norway and switzerland. the rate would be set locally  but administered by the inland revenue which they say would save at least £300m. they say the council tax is the most unpopular and most unfair tax in britain  because it puts a  ceiling  on what the richest pay. the party says it would aim for a £5 000 tax-free personal allowance  or a £7 000 allowance for the over-65s. after that income would be taxed up to £100 000. the lib dems say their plan is fairer  more efficient  has already been tested abroad and offers more accountability.,politics
1469,election  could be terror target  terrorists might try to target the uk in the run-up to the election  london s most senior police officer has said.  sir ian blair said terror groups would remember the effect of the madrid bomb on spain s general election last year. other potential targets were the royal wedding and the uk s presidency of the european union and g8  he said. he refused to say if there was specific information about the risk of a pre-poll attack. no 10 was similarly cautious but said the threat was real.  the comments come after tony blair defended his controversial anti-terror proposals  warning that it would be wrong to wait for an attack before acting. sir ian told a meeting of the metropolitan police authority it would be  unwise  to speculate about whether there was specific information about risks of a pre-election attack. but he said:  terrorists have long memories. they understand what happened in madrid and know what the impact of that was on the spanish electorate.   this year we are responsible for the eu presidency  presidency of the g8  a royal wedding and a general election.  there are obvious and enormous targets which we have to deal with.  sir ian said the debate over anti-terror plans was one for politicians  not the police  who would enforce any new powers.  home secretary charles clarke has also warned that a madrid-style pre-election bombing could happen in the uk too. asked about sir ian s comments  the prime minister s official spokesman said:  we believe the threat is real.  the spokesman declined to comment on whether the security services had received specific intelligence relating to a possible attack during the election campaign. he said no 10 did not disclose any security advice they received. earlier  writing in the daily telegraph  the prime minister conceded that plans to detain suspects under house arrest without trial were  difficult issues for any government . the commons has approved the measures despite considerable opposition  with the government s majority more than halved as 32 labour rebels joined tory and lib dem opposition. but mr blair insisted:  there is no greater civil liberty than to live free from terrorist attack.   tory leader michael howard has accused mr blair of steamrolling the house arrest plans and of  using national security for political point scoring . liberal democrat leader charles kennedy says that the plan is a further example of labour s  authoritarian  response to crises. the prevention of terrorism bill proposes  control orders   which as well as house arrest could impose curfews  tagging or bans on telephone and internet use. they would replace current powers to detain foreign terror suspects without trial  which the law lords have ruled against. but critics are concerned that it would be the home secretary and not judges who decided to impose control orders. the plans face further commons scrutiny on monday before passing to the lords.,politics
1482,tories  would cut number of mps  the conservative party would cut the number of mps by about one-fifth if they were elected  tory leader michael howard has said.  the plan forms part of the party s  smaller government bill   to be unveiled later this week. mr howard told the sunday times the party would also reduce the number of government special advisers. and he said a referendum would be held in wales to decide whether or not to scrap the welsh assembly.  the changes would all take place within five years of the conservatives winning a general election  mr howard told the paper.  the precise number of mps to go would depend on the result of the welsh referendum  but it would probably mean a reduction of around 120 from the current total of 659. if wales decided to keep its assembly it would stand to lose more mps. mr howard said as both parties planned to cut the number of civil servants at whitehall - labour by more than 80 000 and the tories by almost 100 000 - they should accept a similar drop in their own numbers.  it is all very well saying government departments should be reduced  but what about ministers  parliament and special advisers   he said. shadow leader of the commons oliver heald said:  this will be part of our aim to reduce unnecessary and costly interference in people s lives by reducing the size and role of the state .  mr howard said the plan would also even out the  great unfairness  of there being proportionately more scottish and welsh mps at westminster than those from england. the average size of an english constituency was 70 000 people  mr howard said. in northern ireland it was just over 66 000  in wales just over 59 000 and in scotland 53 000. the number of welsh mps would be set at an amount that was  consistent and fair in terms of representation with the rest of the united kingdom  if the assembly was scrapped. mr howard said the changes should be carried out quickly and could even be implemented by the election after next.  you have got to have a big bang. we don t want this like the house of lords reform  getting to one stage and then not having the next stage.,politics
1486,few ready  for information act thousands of public bodies are ill-prepared for the freedom of information act  due to come into force next month  because of government failures  say mps.  from next month anyone will have the power to demand information from a range of public bodies - from whitehall departments to doctors  surgeries. but an all-party committee said it was  not confident  many would be ready. it blamed the department for constitutional affairs for a  lack of consistent leadership .  the act comes into effect in england  wales and northern ireland  on 1 january while similar measures are being brought in at the same time in scotland. it provides the public with a right of access to information held by about 100 000 public bodies  subject to various exemptions.  but the government department responsible for implementing the change suffered from an  unusually high turnover  of staff within the department  which had  seriously interfered  with its work  said the constitutional affairs select committee. it said  despite four years of preparations  some local authorities and parts of the health sector were still not ready. the dca had  failed  to provide early guidance on technical matters and shown a  lack of consistent leadership   the mps found. committee chairman alan beith said:  the dca has had four years to prepare for freedom of information  but with less than a month to go it appears that some bodies may not be well enough prepared.  our report shows that in the past support and guidance from the dca  which has overall responsibility for guiding the public sector through the process of implementation for the freedom of information regime  has been lacking.  a spokesman for the dca said:  the dca has provided - and will continue to provide - strong  clear leadership.  it has delivered a simple  liberal fees regime  guidance on the act which has been widely praised  and expert networks of staff working on freedom of information implementation.,politics
