message,Y
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
Notify any such changes to me,1
Please dont say both are okay,1
please take note of the above,1
Notify any such changes to me,1
_ Cloud platform introduction,1
LED - https://amzn.to/3erF0wr,1
LDR - https://amzn.to/3j0zx3a,1
LED - https://amzn.to/3erF0wr,1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
Notify any such changes to me,1
Please dont say both are okay,1
please take note of the above,1
Notify any such changes to me,1
_ Cloud platform introduction,1
LED - https://amzn.to/3erF0wr,1
LDR - https://amzn.to/3j0zx3a,1
LED - https://amzn.to/3erF0wr,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
Wednesday's meeting postponed,1
Wednesday's meeting cancelled,1
Thursday conference postponed,1
Saturday conference postponed,1
Monday's conference postponed,1
Friday's conference postponed,1
Sunday's conference postponed,1
Thursday conference cancelled,1
Saturday conference cancelled,1
Monday's conference cancelled,1
Friday's conference cancelled,1
Sunday's conference cancelled,1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
The teacher is on leave today,1
a bit discussion abt the FAQs,1
"Dear students, today class (3",1
Notify any such changes to me,1
Please dont say both are okay,1
please take note of the above,1
Notify any such changes to me,1
_ Cloud platform introduction,1
LED - https://amzn.to/3erF0wr,1
LDR - https://amzn.to/3j0zx3a,1
LED - https://amzn.to/3erF0wr,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Wednesday conference postponed,1
Tuesday's conference postponed,1
Wednesday conference cancelled,1
Tuesday's conference cancelled,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
Filling the form is compulsory,1
3-4 are you all free tomorrow?,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
iday Re-scheduled class from 7,1
before 7 pm today without fail,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
PFA ppts of the today's class.,1
State your problem(s) as points,1
r registration in this semester,1
r registration in this semester,1
Node MCU V3 Development Board  ,1
LDR - https://amzn.to/3j0zx3a  ,1
_ NODE MCU V3 Development Board,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
State your problem(s) as points,1
r registration in this semester,1
r registration in this semester,1
Node MCU V3 Development Board  ,1
LDR - https://amzn.to/3j0zx3a  ,1
_ NODE MCU V3 Development Board,1
State your problem(s) as points,1
r registration in this semester,1
r registration in this semester,1
Node MCU V3 Development Board  ,1
LDR - https://amzn.to/3j0zx3a  ,1
_ NODE MCU V3 Development Board,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
Thursday's conference postponed,1
Saturday's conference postponed,1
Thursday's conference cancelled,1
Saturday's conference cancelled,1
State your problem(s) as points,1
r registration in this semester,1
r registration in this semester,1
Node MCU V3 Development Board  ,1
LDR - https://amzn.to/3j0zx3a  ,1
_ NODE MCU V3 Development Board,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
CPC test discussion on 10/04/21 ,1
CPC test discussion on 10/04/21 ,1
here : https://freesuggestionbox,1
erstood or is it something else?,1
erstood or is it something else?,1
93 lakh and Microsoft Rs 80 lakh,1
Come for the attendance at 11:15,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
CPC test discussion on 10/04/21 ,1
CPC test discussion on 10/04/21 ,1
here : https://freesuggestionbox,1
erstood or is it something else?,1
erstood or is it something else?,1
93 lakh and Microsoft Rs 80 lakh,1
Come for the attendance at 11:15,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
CPC test discussion on 10/04/21 ,1
CPC test discussion on 10/04/21 ,1
here : https://freesuggestionbox,1
erstood or is it something else?,1
erstood or is it something else?,1
93 lakh and Microsoft Rs 80 lakh,1
Come for the attendance at 11:15,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Wednesday's conference postponed,1
Wednesday's conference cancelled,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
Make sure to do it before Friday,1
Today's class will be reschedule,1
CPC test discussion on 10/04/21 ,1
CPC test discussion on 10/04/21 ,1
here : https://freesuggestionbox,1
erstood or is it something else?,1
erstood or is it something else?,1
93 lakh and Microsoft Rs 80 lakh,1
Come for the attendance at 11:15,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
mail stands with immediate effect,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
mail stands with immediate effect,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
mail stands with immediate effect,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
Small test at 5:00 PM today on BB,1
DCN theory quiz 1 on tuesday 3 PM,1
mail stands with immediate effect,1
of the second wave of the pandemic,1
https://www.sscnasscom.com/teqip/ ,1
Ø Internet – minimum speed 1 Mbps ,1
Node MCU - https://amzn.to/3090Jns,1
of the second wave of the pandemic,1
https://www.sscnasscom.com/teqip/ ,1
Ø Internet – minimum speed 1 Mbps ,1
Node MCU - https://amzn.to/3090Jns,1
of the second wave of the pandemic,1
https://www.sscnasscom.com/teqip/ ,1
Ø Internet – minimum speed 1 Mbps ,1
Node MCU - https://amzn.to/3090Jns,1
of the second wave of the pandemic,1
https://www.sscnasscom.com/teqip/ ,1
Ø Internet – minimum speed 1 Mbps ,1
Node MCU - https://amzn.to/3090Jns,1
OOPS Assignment 3 due date: 22 April,1
OOPS Assignment 3 due date: 22 April,1
being on campus would've been better,1
react to that message with :star : i,1
I have implemented websocket in Node,1
There are 2 branches: master and dev,1
5v Relay - https://amzn.to/303FhAx  ,1
5v Relay - https://amzn.to/303FhAx  ,1
OOPS Assignment 3 due date: 22 April,1
OOPS Assignment 3 due date: 22 April,1
being on campus would've been better,1
react to that message with :star : i,1
I have implemented websocket in Node,1
There are 2 branches: master and dev,1
5v Relay - https://amzn.to/303FhAx  ,1
5v Relay - https://amzn.to/303FhAx  ,1
OOPS Assignment 3 due date: 22 April,1
OOPS Assignment 3 due date: 22 April,1
being on campus would've been better,1
react to that message with :star : i,1
I have implemented websocket in Node,1
There are 2 branches: master and dev,1
5v Relay - https://amzn.to/303FhAx  ,1
5v Relay - https://amzn.to/303FhAx  ,1
OOPS Assignment 3 due date: 22 April,1
OOPS Assignment 3 due date: 22 April,1
being on campus would've been better,1
react to that message with :star : i,1
I have implemented websocket in Node,1
There are 2 branches: master and dev,1
5v Relay - https://amzn.to/303FhAx  ,1
5v Relay - https://amzn.to/303FhAx  ,1
Assignment to be submitted by Tuesday,1
Assignment to be submitted by Tuesday,1
"CPC test discussion on 10/04/21, 10am",1
"e mailed by the Academic office, soon",1
10.Join Google meet at 8:30 AM Sharp.,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Card Reader - https://amzn.to/34tzs3b,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Assignment to be submitted by Tuesday,1
Assignment to be submitted by Tuesday,1
"CPC test discussion on 10/04/21, 10am",1
"e mailed by the Academic office, soon",1
10.Join Google meet at 8:30 AM Sharp.,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Card Reader - https://amzn.to/34tzs3b,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Assignment to be submitted by Tuesday,1
Assignment to be submitted by Tuesday,1
"CPC test discussion on 10/04/21, 10am",1
"e mailed by the Academic office, soon",1
10.Join Google meet at 8:30 AM Sharp.,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Card Reader - https://amzn.to/34tzs3b,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Assignment to be submitted by Tuesday,1
Assignment to be submitted by Tuesday,1
"CPC test discussion on 10/04/21, 10am",1
"e mailed by the Academic office, soon",1
10.Join Google meet at 8:30 AM Sharp.,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Card Reader - https://amzn.to/34tzs3b,1
1k Resistor - https://amzn.to/3gZw7LZ,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
ou a chance to be a member of KAIR too,1
ou a chance to be a member of KAIR too,1
logon to the Webex link by 12:00 hours,1
rather dont vote if that is the case 2,1
Ø Power Backup – for at least 2 hours ,1
_ Create a local server using Node MCU,1
PFA the today's session content below.,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
ou a chance to be a member of KAIR too,1
ou a chance to be a member of KAIR too,1
logon to the Webex link by 12:00 hours,1
rather dont vote if that is the case 2,1
Ø Power Backup – for at least 2 hours ,1
_ Create a local server using Node MCU,1
PFA the today's session content below.,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
ou a chance to be a member of KAIR too,1
ou a chance to be a member of KAIR too,1
logon to the Webex link by 12:00 hours,1
rather dont vote if that is the case 2,1
Ø Power Backup – for at least 2 hours ,1
_ Create a local server using Node MCU,1
PFA the today's session content below.,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
Assignment deadline extended to Monday,1
Syllabus for the exam has been reduced,1
ou a chance to be a member of KAIR too,1
ou a chance to be a member of KAIR too,1
logon to the Webex link by 12:00 hours,1
rather dont vote if that is the case 2,1
Ø Power Backup – for at least 2 hours ,1
_ Create a local server using Node MCU,1
PFA the today's session content below.,1
The next assessment for LA1760 (Shuhita,1
"Faculty Advisor, Anand Mohan sir below;",1
"Faculty Advisor, Anand Mohan sir below;",1
Day-2 Lab topics (but not limited to): ,1
Raspberry Pi Zero WH / Raspberry Pi 3B+,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
The next assessment for LA1760 (Shuhita,1
"Faculty Advisor, Anand Mohan sir below;",1
"Faculty Advisor, Anand Mohan sir below;",1
Day-2 Lab topics (but not limited to): ,1
Raspberry Pi Zero WH / Raspberry Pi 3B+,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
The next assessment for LA1760 (Shuhita,1
"Faculty Advisor, Anand Mohan sir below;",1
"Faculty Advisor, Anand Mohan sir below;",1
Day-2 Lab topics (but not limited to): ,1
Raspberry Pi Zero WH / Raspberry Pi 3B+,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
The next assessment for LA1760 (Shuhita,1
"Faculty Advisor, Anand Mohan sir below;",1
"Faculty Advisor, Anand Mohan sir below;",1
Day-2 Lab topics (but not limited to): ,1
Raspberry Pi Zero WH / Raspberry Pi 3B+,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
DHT 11 Sensor - https://amzn.to/32eXnly,1
Reacting to your own message also counts,1
be generated which will cause confusion:,1
One Week Training on Iot by Finalnd Labs,1
"Sun, Sep 6, 2020 5:30 PM - 9:00 PM (IST)",1
Reacting to your own message also counts,1
be generated which will cause confusion:,1
One Week Training on Iot by Finalnd Labs,1
"Sun, Sep 6, 2020 5:30 PM - 9:00 PM (IST)",1
Reacting to your own message also counts,1
be generated which will cause confusion:,1
One Week Training on Iot by Finalnd Labs,1
"Sun, Sep 6, 2020 5:30 PM - 9:00 PM (IST)",1
Reacting to your own message also counts,1
be generated which will cause confusion:,1
One Week Training on Iot by Finalnd Labs,1
"Sun, Sep 6, 2020 5:30 PM - 9:00 PM (IST)",1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
You can pin messages from any channel btw,1
EM3020 : Introduction to Entrepreneurship,1
All assignment questions are from Cengel ,1
We'll push to master after careful testin,1
Please find attached the list of courses.,1
"Sun, Sep 13, 2020 5:30 PM - 8:00 PM (IST)",1
"Sun, Aug 30, 2020 5:30 PM - 9:00 PM (IST)",1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
You can pin messages from any channel btw,1
EM3020 : Introduction to Entrepreneurship,1
All assignment questions are from Cengel ,1
We'll push to master after careful testin,1
Please find attached the list of courses.,1
"Sun, Sep 13, 2020 5:30 PM - 8:00 PM (IST)",1
"Sun, Aug 30, 2020 5:30 PM - 9:00 PM (IST)",1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
You can pin messages from any channel btw,1
EM3020 : Introduction to Entrepreneurship,1
All assignment questions are from Cengel ,1
We'll push to master after careful testin,1
Please find attached the list of courses.,1
"Sun, Sep 13, 2020 5:30 PM - 8:00 PM (IST)",1
"Sun, Aug 30, 2020 5:30 PM - 9:00 PM (IST)",1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
"Today is viva for B2, Plz convey it to B2",1
Please check ur cat 1 marks in codetantra,1
You can pin messages from any channel btw,1
EM3020 : Introduction to Entrepreneurship,1
All assignment questions are from Cengel ,1
We'll push to master after careful testin,1
Please find attached the list of courses.,1
"Sun, Sep 13, 2020 5:30 PM - 8:00 PM (IST)",1
"Sun, Aug 30, 2020 5:30 PM - 9:00 PM (IST)",1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
this announcement is for the course CH1140,1
this announcement is for the course CH1140,1
it can be completed even in third semester,1
"Mon, Sep 14, 2020 11:00 AM - 1:00 PM (IST)",1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
this announcement is for the course CH1140,1
this announcement is for the course CH1140,1
it can be completed even in third semester,1
"Mon, Sep 14, 2020 11:00 AM - 1:00 PM (IST)",1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
this announcement is for the course CH1140,1
this announcement is for the course CH1140,1
it can be completed even in third semester,1
"Mon, Sep 14, 2020 11:00 AM - 1:00 PM (IST)",1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
Assignment deadline extended to 12th March,1
Viva on 29/4/2021@2:00-3:00 in DCN lecture,1
this announcement is for the course CH1140,1
this announcement is for the course CH1140,1
it can be completed even in third semester,1
"Mon, Sep 14, 2020 11:00 AM - 1:00 PM (IST)",1
Robotics class at 6 Pm tomorrow is optional,1
CPC doubts session tomorrow 11:00 -11:55 am,1
CPC doubts session tomorrow 11:00 -11:55 am,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Robotics class at 6 Pm tomorrow is optional,1
CPC doubts session tomorrow 11:00 -11:55 am,1
CPC doubts session tomorrow 11:00 -11:55 am,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Robotics class at 6 Pm tomorrow is optional,1
CPC doubts session tomorrow 11:00 -11:55 am,1
CPC doubts session tomorrow 11:00 -11:55 am,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Robotics class at 6 Pm tomorrow is optional,1
CPC doubts session tomorrow 11:00 -11:55 am,1
CPC doubts session tomorrow 11:00 -11:55 am,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
by upscaling the marks in first  assessment,1
will be completed at last instructional day,1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
Day 1 (29th Sep 2020 | 05:30 PM - 09:00 PM),1
"Consequently, the assignments will be graded",1
"n 12th November, 2020 to 30th November, 2020",1
ate why being on campus would've been better,1
Ø Desktop/ laptop/mobile with working webcam,1
Ø Browser – Updated version of Google Chrome,1
8GB Micro SD Card - https://amzn.to/3ljqThm ,1
Online Link: (Total cost app. Rs. 1200-1500),1
"Consequently, the assignments will be graded",1
"n 12th November, 2020 to 30th November, 2020",1
ate why being on campus would've been better,1
Ø Desktop/ laptop/mobile with working webcam,1
Ø Browser – Updated version of Google Chrome,1
8GB Micro SD Card - https://amzn.to/3ljqThm ,1
Online Link: (Total cost app. Rs. 1200-1500),1
"Consequently, the assignments will be graded",1
"n 12th November, 2020 to 30th November, 2020",1
ate why being on campus would've been better,1
Ø Desktop/ laptop/mobile with working webcam,1
Ø Browser – Updated version of Google Chrome,1
8GB Micro SD Card - https://amzn.to/3ljqThm ,1
Online Link: (Total cost app. Rs. 1200-1500),1
"Consequently, the assignments will be graded",1
"n 12th November, 2020 to 30th November, 2020",1
ate why being on campus would've been better,1
Ø Desktop/ laptop/mobile with working webcam,1
Ø Browser – Updated version of Google Chrome,1
8GB Micro SD Card - https://amzn.to/3ljqThm ,1
Online Link: (Total cost app. Rs. 1200-1500),1
details like achievements/projects/skills etc,1
details like achievements/projects/skills etc,1
Lec 12 and 13 will be problem solving classes,1
classes I shall try to componsate the classes,1
classes I shall try to componsate the classes,1
https://global.gotomeeting.com/join/453218293,1
https://global.gotomeeting.com/join/937287037,1
https://global.gotomeeting.com/join/960836613,1
https://global.gotomeeting.com/join/941627869,1
https://global.gotomeeting.com/join/669471837,1
"such as IEEE 802.15.4, Zigbee, Bluetooth etc.",1
details like achievements/projects/skills etc,1
details like achievements/projects/skills etc,1
Lec 12 and 13 will be problem solving classes,1
classes I shall try to componsate the classes,1
classes I shall try to componsate the classes,1
https://global.gotomeeting.com/join/453218293,1
https://global.gotomeeting.com/join/937287037,1
https://global.gotomeeting.com/join/960836613,1
https://global.gotomeeting.com/join/941627869,1
https://global.gotomeeting.com/join/669471837,1
"such as IEEE 802.15.4, Zigbee, Bluetooth etc.",1
details like achievements/projects/skills etc,1
details like achievements/projects/skills etc,1
Lec 12 and 13 will be problem solving classes,1
classes I shall try to componsate the classes,1
classes I shall try to componsate the classes,1
https://global.gotomeeting.com/join/453218293,1
https://global.gotomeeting.com/join/937287037,1
https://global.gotomeeting.com/join/960836613,1
https://global.gotomeeting.com/join/941627869,1
https://global.gotomeeting.com/join/669471837,1
"such as IEEE 802.15.4, Zigbee, Bluetooth etc.",1
details like achievements/projects/skills etc,1
details like achievements/projects/skills etc,1
Lec 12 and 13 will be problem solving classes,1
classes I shall try to componsate the classes,1
classes I shall try to componsate the classes,1
https://global.gotomeeting.com/join/453218293,1
https://global.gotomeeting.com/join/937287037,1
https://global.gotomeeting.com/join/960836613,1
https://global.gotomeeting.com/join/941627869,1
https://global.gotomeeting.com/join/669471837,1
"such as IEEE 802.15.4, Zigbee, Bluetooth etc.",1
Software Engineering Test on 2nd March 9-10 am,1
Software Engineering Test on 2nd March 9-10 am,1
entertained unless it was a medical emergency),1
This should help you study for the Thermo test,1
This should help you study for the Thermo test,1
